MeanNoTarget,ModalType,Responses,factive,genre,gold_label,sentence1,sentence2,uID,restrict,SuperGLUE_split,Verb,Embedding,environment,mean.noT,sd.noT,EmbedPredID,VerbID,Context,Verb_raw,MatSubjLemma,MatSubjNum,MatSubjPer,MatTense,VerbID_w_context
0.45454545454545503,AB,"0, 1, 1, 0, 0, 2, 2, 0",no,BNC,neutral,"He came up with them to Four on the first floor , Tom 's room . This irritated Alice . Peter might have supposed that they were lovers from Tom 's ardour and her acquiescence might have thought it not just tactful but a requirement to leave them alone together .",Tom and Alice were lovers,BNC-1121,False,,suppose,modal,modal,0.45454545454545503,1.5724907862137902,6,3,"He came up with them to Four on the first floor, Tom's room. This irritated Alice.",supposed,Peter,singular,third,present,23.0
1.0,AB,"1, 0, 0, 0, 1, -1, 1, 3",no,BNC,neutral,"She had had very little to do with Bunny , but on their occasional meetings the girl had grown more civil of late . Sara could only suppose that her initial suspicion had been stilled and that she accepted her Sara as part of the permanent scenery around the place .",Bunny's initial suspicion had been stilled,BNC-1122,False,,suppose,modal,modal,1.0,0.9258200997725508,10,3,"She had had very little to do with Bunny, but on their occasional meetings the girl had grown more civil of late.",suppose,Sara,singular,third,present,27.0
0.0,CI,"0, 1, 0, 0, 2, 0, 1, 0",no,BNC,neutral,It seems the fellow carried out his task well enough - there are two corpses in the burial chest this morning . But who could say for certain ? Will Slaughter has gone and one might suppose another has gone with him .,another has gone with Will Slaughter,BNC-1123,False,,suppose,modal,modal,0.0,0.4472135954999579,10,7,It seems the fellow carried out his task well enough - there are two corpses in the burial chest this morning. But who could say for certain?,suppose,one,singular,third,present,36.0
-1.7,EP,"2, -1, 3, -3, -2, 1, 3, -2, 1",no,BNC,neutral,"Manville had pruned Hayman 's original shortlist of five to just two names , and added a third of his own choosing from the original dossier . The name meant virtually nothing to him and a casual observer might easily have suspected that Manville had picked it out completely at random .",Manville had picked the name out completely at random,BNC-1124,False,,suspect,modal,modal,-1.7,1.63639169448448,18,14,"Manville had pruned Hayman's original shortlist of five to just two names, and added a third of his own choosing from the original dossier.",suspected,observer,singular,third,past,41.0
1.44444444444444,EP,"3, 0, 1, 0, 2, -1, 0, 0",no,BNC,neutral,"He would come when he would come , and the Tabula Rasa would have to bide its time , though the longer he was away the more the likelihood grew of one of their number voicing the suspicion some of them surely nurtured . That Godolphin 's dealings in talismans and wantons were only the tip of the iceberg . Perhaps they even suspected he took trips .",Godolphin took trips,BNC-1127,False,,suspect,modal,modal,1.44444444444444,1.58989866902824,5,3,"He would come when he would come, and the Tabula Rasa would have to bide its time, though the longer he was away the more the likelihood grew of one of their number voicing the suspicion some of them surely nurtured. That Godolphin's dealings in talismans and wantons were only the tip of the iceberg.",suspected,they,plural,third,present,63.0
0.0,EP,"2, 3, 3, 3, 1, 2, 3, 3, -1",no,BNC,entailment,And why bother to write anyway ? What was there to say ? Mary had some vague idea that Adam 's parents might suspect he was down here and come to see him .,Adam was down here,BNC-1129,True,train,suspect,modal,modal,0.0,0.0,12,10,And why bother to write anyway? What was there to say?,suspect,parent,plural,third,present,23.0
2.54545454545455,EP,"2, 1, 1, 2, 0, 0, 0, 0",no,BNC,neutral,"He was engaging in a war of nerves with her , Isabel realised at last , but he did n't remember . She stared back at him , unable to speak , terrified of betraying the slightest clue that might jolt his memory , but conscious of a heartfelt sense of gratitude for the fever that had kept her so busy during the morning hours . FitzAlan might suspect that something had happened between them but he did n't know for sure .",something had happened between them,BNC-1130,False,,suspect,modal,modal,2.54545454545455,0.6875516509523291,6,2,"He was engaging in a war of nerves with her, Isabel realised at last, but he didn't remember. She stared back at him, unable to speak, terrified of betraying the slightest clue that might jolt his memory, but conscious of a heartfelt sense of gratitude for the fever that had kept her so busy during the morning hours.",suspect,FitzAlan,singular,third,present,68.0
0.6,EP,"-2, 1, 2, 2, 1, 2, 3, -2, 1",no,BNC,neutral,"She was not constructed to be attractive . Roland half wished that she was , that a merchant banker would take her out to dinner , or a shady solicitor to the Playboy Club . He hated himself for these demeaning fantasies and was reasonably afraid that she might suspect he nourished them .",Roland nourished these demeaning fantasies,BNC-1131,False,,suspect,modal,modal,0.6,1.0749676997731399,16,14,"She was not constructed to be attractive. Roland half wished that she was, that a merchant banker would take her out to dinner, or a shady solicitor to the Playboy Club.",suspect,she,singular,third,present,49.0
-0.666666666666667,EP,"0, 1, 0, 0, 0, -1, 3, 0",no,BNC,neutral,Ginny could only suppose that Ralph thought he was protecting her from a possible nuisance . Perhaps he thought British Council employees who received personal calls at work were instantly dismissed . Perhaps he suspected that Peter Redburn intended to whisper obscenities in her ear .,Peter Redburn intended to whisper obscenities in Ginny's ear,BNC-1132,False,,suspect,modal,modal,-0.666666666666667,1.1180339887498898,6,2,Ginny could only suppose that Ralph thought he was protecting her from a possible nuisance. Perhaps he thought British Council employees who received personal calls at work were instantly dismissed.,suspected,he,singular,third,present,34.0
0.5,CI,"3, 1, 1, 0, 2, 0, 1, 2",no,BNC,entailment,STILL MISSING . FOUND DEAD . Charlotte could almost suspect the headline had already been selected the outcome already determined .,the headline had already been selected,BNC-1133,False,,suspect,modal,modal,0.5,2.3213980461973502,9,3,Still missing. Found dead.,suspect,Charlotte,singular,third,present,9.0
-0.36363636363636404,EP,"-3, -3, 1, 1, -3, -2, 2, 3",no,BNC,neutral,"Trazior did overlook such a desert , as southerly sentinel of the Palatine cluster . However , Trazior also formed part of a mega - complex of hives densely crowding a poisoned terrain , interlinked by transport tubes supported on pylons or suspended from cables . Whoever looked out northward from the massive protective shell of Trazior might suspect that some giant world - spider nourished on venom had swung from hive to hive spinning ropes and depositing multi - millions of hatchlings in each domain .",some giant world-spider had swung from hive to hive spinning ropes,BNC-1134,False,,suspect,modal,modal,-0.36363636363636404,1.5015143870591,23,12,"Trazior did overlook such a desert, as southerly sentinel of the Palatine cluster. However, Trazior also formed part of a mega-complex of hives densely crowding a poisoned terrain, interlinked by transport tubes supported on pylons or suspended from cables.",suspect,whoever,singular,third,present,58.0
1.0,CI,"3, -2, 0, 3, 3, -2, 1, -3, 0",no,BNC,neutral,"`` One of the old school , '' Ramsbum kept intoning . `` God knows what 'll happen to us now . '' If Ramsbum had been a human being Amiss might have suspected that he was seriously feeling grief .",Ramsburn was seriously feeling grief,BNC-1135,False,,suspect,modal,modal,1.0,1.3228756555323,15,10,"``One of the old school,'' Ramsbum kept intoning. ``God knows what'll happen to us now.''",suspected,Amiss,singular,third,present,33.0
0.45454545454545503,EP,"3, 0, 1, 0, 3, 0, 1, 0",no,BNC,neutral,"`` If I tread too presumptuously into sacred places , reprove me , '' entreated the earl , with the submissive sweetness of a brand - new novice . Precious little chance of that happening , thought Hugh , listening and observing with a pleasure that recalled to mind some of his earliest and most tentative exchanges with Brother Cadfael , dealing trick for trick and dart for dart , and feeling their way over small battlefields to a lasting friendship . The prior might possibly suspect that he was being teased for he was no fool but he would certainly not challenge or provoke a magnate of Robert Beaumont 's stature .",the prior was being teased,BNC-1136,False,,suspect,modal,modal,0.45454545454545503,1.75291964240443,9,4,"``If I tread too presumptuously into sacred places, reprove me,'' entreated the earl, with the submissive sweetness of a brand-new novice. Precious little chance of that happening, thought Hugh, listening and observing with a pleasure that recalled to mind some of his earliest and most tentative exchanges with Brother Cadfael, dealing trick for trick and dart for dart, and feeling their way over small battlefields to a lasting friendship.",suspect,prior,singular,third,present,86.0
-0.125,EP,"0, 1, 0, 1, 0, -1, 0, 2, 2",no,BNC,neutral,"It sounded plausible , but the words were a little too pat for Lorton 's liking . The solution was so convenient - and for someone in Tolby 's position so tactful too . Tolby might suspect that Lorton had a hand in Newley 's disappearance despite the fact that he had unwittingly provided Lorton with a partial alibi for that Sunday .",Lorton had a hand in Newley's disappearance,BNC-1137,False,,suspect,modal,modal,-0.125,1.5526475085203,5,2,"It sounded plausible, but the words were a little too pat for Lorton's liking. The solution was so convenient - and for someone in Tolby's position so tactful too.",suspect,Tolby,singular,third,future,36.0
-0.125,EP,"-1, 3, 3, 2, 3, 3, 3, 3, -2",no,BNC,entailment,"`` Otherwise I shall faint . '' Though the window on the stairwell was left on the latch there was always a peculiar smell in the room , a mixture of coke fumes from the hot - water pipes , peppermints and that pervasive mist of eau de Cologne sprayed so recklessly by Dawn Allenby . Stella was afraid Babs might tell Dotty that she did n't wear a slip and that Dotty would rush out and buy her one just as she had bought her a brassiere after catching her in the wardrobe with her arms above her head about to be fitted for her Ptolemy costume .",Stella didn't wear a slip,BNC-1141,False,,tell,modal,modal,-0.125,0.353553390593274,11,5,"``Otherwise I shall faint.'' Though the window on the stairwell was left on the latch there was always a peculiar smell in the room, a mixture of coke fumes from the hot-water pipes, peppermints and that pervasive mist of eau de Cologne sprayed so recklessly by Dawn Allenby.",tell,Babs,singular,third,future,61.0
